Date;AAPL;KO;META;MS;MSFT
2013-10-01;15.251160621643066;28.086606979370117;50.41999816894531;21.82630157470703;28.241527557373047
2013-10-02;15.30117416381836;27.701745986938477;50.279998779296875;21.81021499633789;28.5274658203125
2013-10-03;15.108952522277832;27.501922607421875;49.18000030517578;21.593076705932617;28.477008819580078
2013-10-04;15.09707260131836;27.53152084350586;51.040000915527344;21.70566749572754;28.49383544921875
2013-10-07;15.244595527648926;27.420513153076172;50.52000045776367;21.585039138793945;28.00603675842285
2013-10-08;15.031756401062012;27.590730667114258;47.13999938964844;21.35181427001953;27.76214027404785
2013-10-09;15.208343505859375;27.442726135253906;46.77000045776367;21.528745651245117;27.812610626220703
2013-10-10;15.303667068481445;27.960769653320312;49.04999923706055;22.228403091430664;28.392906188964844
2013-10-11;15.402748107910156;27.953386306762695;49.11000061035156;22.477706909179688;28.704090118408203
2013-10-14;15.503700256347656;28.056997299194336;49.5099983215332;22.662681579589844;28.973217010498047
2013-10-15;15.586215019226074;27.871976852416992;49.5;22.509868621826172;29.006858825683594
2013-10-16;15.662163734436035;28.12360954284668;51.13999938964844;23.024572372436523;29.133010864257812
2013-10-17;15.768112182617188;28.53066062927246;52.209999084472656;23.26584243774414;29.36849021911621
2013-10-18;15.905326843261719;28.70088005065918;54.220001220703125;23.87703514099121;29.40213394165039
2013-10-21;16.29507827758789;28.730487823486328;53.849998474121094;23.667945861816406;29.42736053466797
2013-10-22;16.248506546020508;28.930299758911133;52.68000030517578;23.692068099975586;29.082542419433594
2013-10-23;16.407596588134766;28.930299758911133;51.900001525878906;23.386470794677734;28.392906188964844
2013-10-24;16.624818801879883;28.71567726135254;52.45000076293945;23.635784149169922;28.359262466430664
2013-10-25;16.438846588134766;28.88589859008789;51.95000076293945;23.507102966308594;30.04972267150879
2013-10-28;16.56136703491211;29.315153121948242;50.22999954223633;23.298002243041992;29.915159225463867
2013-10-29;16.148799896240234;29.455774307250977;49.400001525878906;23.652467727661133;29.87310218811035
2013-10-30;16.40572166442871;29.322553634643555;49.0099983215332;23.45107078552246;29.889925003051758
2013-10-31;16.336957931518555;29.28555679321289;50.209999084472656;23.14493751525879;29.780597686767578
2013-11-01;16.25350570678711;29.315153121948242;49.75;23.523574829101562;29.88152313232422
